portalFamily,portalPosition,portalLabel,duplicateLabelCount,source,observedOn,effectiveDate,candidateCatalogDestinations,exactCatalogDestination,canonicalCode,programId,status,exception
Motorized Roller,270,MONTICELLO (BLACKOUT) 1901,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Monticello Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,271,MONTICELLO (BLACKOUT) 1902,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Monticello Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,272,MONTICELLO (BLACKOUT) 1903,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Monticello Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,273,MONTICELLO (BLACKOUT) 1904,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Monticello Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,274,MONTICELLO (BLACKOUT) 1905,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Monticello Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,275,MONTICELLO (BLACKOUT) 1906,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Monticello Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,276,MORELLE (1) L/F WHITE ICE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,277,MORELLE (2) L/F CREAMY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,278,MORELLE (3) L/F GREY FAWN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,279,MORELLE (4) L/F NIGHT TRAIN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,280,MORELLE 6515 B/O RETARDANT,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to FR Morelle Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,281,MORELLE B/O (6518) STORM,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,282,MORELLE B/O PEWTER (6512),1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,283,MORELLE L/F PEWTER 005,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,284,MORELLE L/F STORM,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,285,MORELLE(6500) B/O WHITE ICE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,286,MORELLE(6501) B/O CREAMY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,287,MORELLE(6511) B/O NIGHT TRAIN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,288,MORELLE(6551) B/O GREY FAWN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,289,NORDIC-DUCKEGG B/O-80,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nordic (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,290,NORDIC-DUCKEGG-82,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,291,NORDIC-OATMEAL B/O-80,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nordic (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,292,NORDIC-OATMEAL-82,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,293,NORDIC-PEBBLE B/O-80,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nordic (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,294,NORDIC-PEBBLE-82,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,295,NOUVEAU B/O BEIGE 1902,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nouveau Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,296,NOUVEAU B/O FAWN 1904,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nouveau Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,297,NOUVEAU B/O MONOCHROME 1906,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nouveau Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,298,NOUVEAU B/O TAN 1903,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nouveau Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,299,NOUVEAU B/O WHITE 1901,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Nouveau Blackout; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,300,OMEGA 1%- 100 BRIGHT WHITE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,301,OMEGA 1%- 101 WHITE/WHITE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,302,OMEGA 1%- 102 WHITE/LINEN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,303,OMEGA 1%- 103 WHITE/GRAY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,304,OMEGA 1%- 104 TAN/TAN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,305,OMEGA 1%- 106 GRAY/GRAY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,306,OMEGA 1%- 108 BLACK/BRONZE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,307,OMEGA 1%- 110 BLACK/GRAY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,308,OMEGA 1%- 111 BLACK/BLACK,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,309,OMEGA 3% WHITE/BIRCH,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,310,OMEGA 3%- 300 BRIGHT WHITE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,311,OMEGA 3%- 301 WHITE/WHITE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,312,OMEGA 3%- 302 WHITE/LINEN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,313,OMEGA 3%- 303 WHITE/GRAY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,314,OMEGA 3%- 304 TAN/TAN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,315,OMEGA 3%- 306 GRAY/GRAY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,316,OMEGA 3%- 308 BLACK/BRONZE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,317,OMEGA 3%- 310 BLACK/GRAY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,318,OMEGA 3%- 311 BLACK/BLACK,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,319,OMEGA 5%- 500 BRIGHT WHITE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,320,OMEGA 5%- 501 WHITE/WHITE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,321,OMEGA 5%- 502 WHITE/LINEN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,322,OMEGA 5%- 503 WHITE/GRAY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,323,OMEGA 5%- 504 TAN/TAN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,324,OMEGA 5%- 506 GRAY/GRAY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,325,OMEGA 5%- 508 BLACK/BRONZE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,326,OMEGA 5%- 510 BLACK/GRAY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,327,OMEGA 5%- 511 BLACK/BLACK,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen (3% & 5%) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,328,OMEGA BLACKOUT SC-A9-501,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen Blackout FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,329,OMEGA BLACKOUT SC-A9-502,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen Blackout FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,330,OMEGA BLACKOUT SC-A9-503,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen Blackout FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,331,OMEGA BLACKOUT SC-A9-511,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p16_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Omega Screen Blackout FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,332,OMEGA PRIVACY SC-A2-000,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,333,OMEGA PRIVACY SC-A2-001,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,334,OMEGA PRIVACY SC-A2-002,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,335,OMEGA PRIVACY SC-A2-003,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,336,OMEGA PRIVACY SC-A2-006,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,337,OMEGA PRIVACY SC-A2-008,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,338,OMEGA PRIVACY SC-A2-010,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,339,OMEGA PRIVACY SC-A2-011,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,340,OMEGA SC-A1-1002 EXT,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,341,OSLO-BIRCH FR-118,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p8_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oslo (Light Filtering) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,342,OSLO-GRAPHITE FR-118,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p8_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oslo (Light Filtering) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,343,OSLO-JASPER FR-118,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p8_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oslo (Light Filtering) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,344,OSLO-MAPLE FR-118,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p8_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oslo (Light Filtering) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,345,OSLO-SILVER FR-118,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p8_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oslo (Light Filtering) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,346,OXFORD-DENIM B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oxford (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,347,OXFORD-DENIM-80,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,348,OXFORD-GREY MARBLE B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oxford (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,349,OXFORD-GREY MARBLE-80,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,350,OXFORD-SANDSTONE B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oxford (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,351,OXFORD-SANDSTONE-80,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
