"products","file","line","kind","rule_id","source","message","expression","enclosing_function"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","241","validation helper invocation","""hard_block""","""common.dimension.height.positive""","""Height must be a positive documented measurement.""","issue( ""hard_block"", ""common.dimension.height.positive"", { sourceId: ""norman-retail-guide-2026-07"" }, { heightInches: context.heightInches }, ""Height must be a positive documented measurement."", )","validateCommon"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","252","validation helper invocation","""hard_block""","""common.quantity.positive_integer""","""Quantity must be a positive whole number.""","issue( ""hard_block"", ""common.quantity.positive_integer"", { sourceId: ""norman-retail-guide-2026-07"" }, { quantity: context.quantity }, ""Quantity must be a positive whole number."", )","validateCommon"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","263","validation helper invocation","""hard_block""","""common.program.required""","""An exact catalog price program is required; V2 never falls back to the first or cheapest grid.""","issue( ""hard_block"", ""common.program.required"", { sourceId: ""norman-retail-guide-2026-07"" }, { programId: null }, ""An exact catalog price program is required; V2 never falls back to the first or cheapest grid."", )","validateCommon"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","283","validation helper invocation","""hard_block""","""common.dealer_program.unsupported""","""A supplied dealer schedule must be the exact documented 30 or 28.5 selection. Only a truly absent value defaults to standard.""","issue( ""hard_block"", ""common.dealer_program.unsupported"", { sourceId: ""norman-retail-guide-2026-07"", page: 4 }, { schedule_discount_percent: rawSchedulePercent === undefined ? null : rawSchedulePercent, }, ""A supplied dealer schedule must be the exact documented 30 or 28.5 selection. Only a truly absent value defaults to standard."", )","validateCommon"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","345","validation helper invocation","""hard_block""","""polar.elite.portal_book_price_conflict""","""The exact saved Polar portal quote lists this Elite selection at $905 per unit, while the pinned dealer book produces $961; the option stays quarantined until Polar resolves the source conflict.""","issue( ""hard_block"", ""polar.elite.portal_book_price_conflict"", { ...POLAR_DEALER_BOOK, page: 97 }, { widthInches: context.widthInches, heightInches: context.heightInches, programId: context.programId, fabric: text(configValue(context, ""fabric_collection"", ""fabric"", ""material"")), operation: text( configValue(context, ""operating_system"", ""lift_system"", ""operation""), ), track_type: text( configValue(context, ""track_type"", ""guides"", ""guide_type""), ), }, ""The exact saved Polar portal quote lists this Elite selection at $905 per unit, while the pinned dealer book produces $961; the option stays quarantined until Polar resolves the source conflict."", )","validatePolarElitePortalConflict"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","427","validation helper invocation","""hard_block""","""polar.drapery.program.required""","""Select one exact published drapery track program.""","issue(""hard_block"", ""polar.drapery.program.required"", source, { programId }, ""Select one exact published drapery track program."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","450","validation helper invocation","""hard_block""","""polar.drapery.brackets.exact_quantity""","`Select exactly one published bracket type at the source-required quantity of ${requiredBracketCount}.`","issue(""hard_block"", ""polar.drapery.brackets.exact_quantity"", { ...POLAR_DEALER_BOOK, page: 74 }, { bracketSelections: brackets, requiredBracketCount }, `Select exactly one published bracket type at the source-required quantity of ${requiredBracketCount}.`)","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","458","validation helper invocation","""hard_block""","""polar.drapery.brackets.color_mismatch""","""The selected wall bracket finish must match the published white or bronze track program.""","issue(""hard_block"", ""polar.drapery.brackets.color_mismatch"", { ...POLAR_DEALER_BOOK, page: 74 }, { programId, bracketSelections: brackets }, ""The selected wall bracket finish must match the published white or bronze track program."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","462","validation helper invocation","""hard_block""","""polar.drapery.silent_master.draw_mismatch""","""The Silent Master carrier must match Side Opening or Split Draw.""","issue(""hard_block"", ""polar.drapery.silent_master.draw_mismatch"", { ...POLAR_DEALER_BOOK, page: 74 }, { programId, selectedSurchargeIds: [...selectedIds] }, ""The Silent Master carrier must match Side Opening or Split Draw."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","465","validation helper invocation","""hard_block""","""polar.drapery.curve.packaging_required""","""A custom curved track requires the separately published curved-track packaging charge.""","issue(""hard_block"", ""polar.drapery.curve.packaging_required"", { ...POLAR_DEALER_BOOK, page: 74 }, { selectedSurchargeIds: [...selectedIds] }, ""A custom curved track requires the separately published curved-track packaging charge."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","475","validation helper invocation","""hard_block""","""polar.drapery.motorization.unknown""","""Every drapery motor and component must be an exact priced page-77 item.""","issue(""hard_block"", ""polar.drapery.motorization.unknown"", { ...POLAR_DEALER_BOOK, page: 77 }, { polar_drapery_motorization_selections: canonical }, ""Every drapery motor and component must be an exact priced page-77 item."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","479","validation helper invocation","""hard_block""","""polar.drapery.motor.exactly_one""","""Motorized Drapery Track requires exactly one published motor.""","issue(""hard_block"", ""polar.drapery.motor.exactly_one"", { ...POLAR_DEALER_BOOK, page: 77 }, { selectedMotorIds: motors.map((option) => option.id) }, ""Motorized Drapery Track requires exactly one published motor."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","482","validation helper invocation","""hard_block""","""polar.drapery.irismo.max_width""","""Irismo track length is limited to 396 inches.""","issue(""hard_block"", ""polar.drapery.irismo.max_width"", { ...POLAR_DEALER_BOOK, pages: [74, 77] }, { widthInches: context.widthInches, motorId: motors[0].id }, ""Irismo track length is limited to 396 inches."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","487","validation helper invocation","""hard_block""","""polar.drapery.irismo35.module_mismatch""","""Irismo 35 DCT modules/enclosures require the published Irismo 35 Mini DC DCT motor.""","issue(""hard_block"", ""polar.drapery.irismo35.module_mismatch"", { ...POLAR_DEALER_BOOK, page: 77 }, { motorId: motors[0]?.id ?? null, selectedOptionIds: [...optionIds] }, ""Irismo 35 DCT modules/enclosures require the published Irismo 35 Mini DC DCT motor."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","490","validation helper invocation","""hard_block""","""polar.drapery.glydea.module_mismatch""","""The Glydea RS485 module requires a Glydea ULTRA motor.""","issue(""hard_block"", ""polar.drapery.glydea.module_mismatch"", { ...POLAR_DEALER_BOOK, page: 77 }, { motorId: motors[0]?.id ?? null }, ""The Glydea RS485 module requires a Glydea ULTRA motor."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","493","validation helper invocation","""hard_block""","""polar.drapery.irismo45.accessory_mismatch""","""Irismo 45 battery items require the Irismo 45 WireFree RTS motor.""","issue(""hard_block"", ""polar.drapery.irismo45.accessory_mismatch"", { ...POLAR_DEALER_BOOK, page: 77 }, { motorId: motors[0]?.id ?? null }, ""Irismo 45 battery items require the Irismo 45 WireFree RTS motor."")","validatePolarDraperyConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","521","validation helper invocation","""hard_block""","""polar.awning.frame_color.required""","""Select a published Polar frame color: White, Sandstone, Ebony, or Brown.""","issue(""hard_block"", ""polar.awning.frame_color.required"", { ...POLAR_DEALER_BOOK, page }, { frameColor: frameColor || null }, ""Select a published Polar frame color: White, Sandstone, Ebony, or Brown."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","526","validation helper invocation","""hard_block""","""polar.awning.custom_frame.unpriced""","""Custom frame color is published without an amount and remains Manual quoting only.""","issue(""hard_block"", ""polar.awning.custom_frame.unpriced"", { ...POLAR_DEALER_BOOK, page }, { custom_frame_color: true }, ""Custom frame color is published without an amount and remains Manual quoting only."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","538","validation helper invocation","""hard_block""","""polar.awning.operation.required""","motorizedOnly ? ""This awning is published as motorized; select Motorized."" : ""Select the published Manual or Motorized operation.""","issue(""hard_block"", ""polar.awning.operation.required"", { ...POLAR_DEALER_BOOK, page }, { operation: operation || null }, motorizedOnly ? ""This awning is published as motorized; select Motorized."" : ""Select the published Manual or Motorized operation."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","541","validation helper invocation","""hard_block""","""polar.awning.motor.selection""","""Motorized awnings require exactly one compatible published motor; manual awnings cannot include a motor.""","issue(""hard_block"", ""polar.awning.motor.selection"", { ...POLAR_DEALER_BOOK, page }, { operation, motorIds: motors.map((entry) => entry.id) }, ""Motorized awnings require exactly one compatible published motor; manual awnings cannot include a motor."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","545","validation helper invocation","""hard_block""","""polar.awning.motor.product_mismatch""","""The selected motor is not published for this exact awning model.""","issue(""hard_block"", ""polar.awning.motor.product_mismatch"", { ...POLAR_DEALER_BOOK, page }, { motorIds: motors.map((entry) => entry.id) }, ""The selected motor is not published for this exact awning model."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","561","validation helper invocation","""hard_block""","""polar.awning.control.unknown""","""Every awning control, sensor, or cable must be an exact page-173 item.""","issue(""hard_block"", ""polar.awning.control.unknown"", { ...POLAR_DEALER_BOOK, page: 173 }, { polar_awning_motorization_selections: canonical }, ""Every awning control, sensor, or cable must be an exact page-173 item."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","569","validation helper invocation","""hard_block""","""polar.awning.control.motor_mismatch""","""Awning controls, sensors, and cables must match the selected motor family.""","issue(""hard_block"", ""polar.awning.control.motor_mismatch"", { ...POLAR_DEALER_BOOK, page: 173 }, { motorId: motorId || null, incompatibleOptionIds: incompatible.map((option) => option.id) }, ""Awning controls, sensors, and cables must match the selected motor family."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","575","validation helper invocation","""hard_block""","""polar.awning.cmo.cable_required""","""A Sunea CMO motor requires exactly one published CMO fast connector cable.""","issue(""hard_block"", ""polar.awning.cmo.cable_required"", { ...POLAR_DEALER_BOOK, pages: [page, 173] }, { motorId, selectedOptionIds: controls.map((option) => option.id) }, ""A Sunea CMO motor requires exactly one published CMO fast connector cable."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","579","validation helper invocation","""hard_block""","""polar.awning.drop_valance.compatibility""","""Drop Valance is limited to Premium or Select, 240 inches wide, and 141 inches projection.""","issue(""hard_block"", ""polar.awning.drop_valance.compatibility"", { ...POLAR_DEALER_BOOK, page: 177 }, { productId: context.productId, widthInches: context.widthInches, projectionInches: context.heightInches }, ""Drop Valance is limited to Premium or Select, 240 inches wide, and 141 inches projection."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","582","validation helper invocation","""hard_block""","""polar.awning.drop_valance.option_requires_base""","""Premium fabric or Drop Valance motorization requires the published Drop Valance base option.""","issue(""hard_block"", ""polar.awning.drop_valance.option_requires_base"", { ...POLAR_DEALER_BOOK, page: 177 }, { selectedSurchargeIds: [...selectedIds] }, ""Premium fabric or Drop Valance motorization requires the published Drop Valance base option."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","585","validation helper invocation","""hard_block""","""polar.awning.led.arm_count_review""","""LED arms are priced per arm, but the exact model/size arm-count matrix is not yet safely encoded; this option remains Manual quoting only.""","issue(""hard_block"", ""polar.awning.led.arm_count_review"", { ...POLAR_DEALER_BOOK, pages: [166, 168, 170, 172, 176] }, { selectedSurchargeIds: [...selectedIds] }, ""LED arms are priced per arm, but the exact model/size arm-count matrix is not yet safely encoded; this option remains Manual quoting only."")","validatePolarAwningConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","602","validation helper invocation","""hard_block""","""polar.exterior.fabric.required""","""Select an exact fabric published for this Polar exterior shade.""","issue( ""hard_block"", ""polar.exterior.fabric.required"", POLAR_DEALER_BOOK, { fabric_collection: fabricName || null }, ""Select an exact fabric published for this Polar exterior shade."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","608","validation helper invocation","""hard_block""","""polar.exterior.fabric.program_mismatch""","""The selected Polar exterior fabric must use its published price group.""","issue( ""hard_block"", ""polar.exterior.fabric.program_mismatch"", POLAR_DEALER_BOOK, { fabric_collection: fabric.name, programId: context.programId, expectedProgramId: expectedProgram }, ""The selected Polar exterior fabric must use its published price group."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","625","validation helper invocation","""hard_block""","""polar.exterior.guide.required""","""Select the exact Polar exterior configuration: Cable Guide, Track, or Rod.""","issue( ""hard_block"", ""polar.exterior.guide.required"", guideSource, { polar_exterior_guide_type: guide || null }, ""Select the exact Polar exterior configuration: Cable Guide, Track, or Rod."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","638","validation helper invocation","""hard_block""","""polar.exterior.rod.maximum_height""","""Polar Rod configuration is limited to a maximum 120-inch shade height.""","issue( ""hard_block"", ""polar.exterior.rod.maximum_height"", context.productId === ""polar_elite_patio"" ? { ...POLAR_DEALER_BOOK, page: 91 } : context.productId === ""polar_titan_patio"" ? { ...POLAR_DEALER_BOOK, page: 120 } : { ...POLAR_DEALER_BOOK, page: 147 }, { polar_exterior_guide_type: guide, heightInches: context.heightInches, maximumHeightInches: 120, }, ""Polar Rod configuration is limited to a maximum 120-inch shade height."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","657","validation helper invocation","""hard_block""","""polar.mega.rod.not_published""","""The Mega product description publishes ZipRite Track, Side Channel, and Cable Guide, but not Rod. Rod requires manufacturer review.""","issue( ""hard_block"", ""polar.mega.rod.not_published"", { ...POLAR_DEALER_BOOK, page: 141 }, { polar_exterior_guide_type: guide }, ""The Mega product description publishes ZipRite Track, Side Channel, and Cable Guide, but not Rod. Rod requires manufacturer review."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","673","validation helper invocation","""hard_block""","""polar.exterior.track_option.guide_mismatch""","""Vortex and U-channel adders apply only to a Track configuration.""","issue( ""hard_block"", ""polar.exterior.track_option.guide_mismatch"", guideSource, { polar_exterior_guide_type: guide, trackOnlySurcharges, }, ""Vortex and U-channel adders apply only to a Track configuration."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","704","validation helper invocation","""hard_block""","""polar.exterior.motorization.invalid_selection""","""A saved Polar motor/control selection is malformed and must be reselected.""","issue( ""hard_block"", ""polar.exterior.motorization.invalid_selection"", guideSource, { polar_exterior_motorization_selections: rawMotorization ?? null }, ""A saved Polar motor/control selection is malformed and must be reselected."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","718","validation helper invocation","""hard_block""","""polar.exterior.motor.multiple_selected""","""Select exactly one Polar motor. Multiple motor charges on one shade are not a valid published configuration.""","issue( ""hard_block"", ""polar.exterior.motor.multiple_selected"", guideSource, { selectedMotorIds }, ""Select exactly one Polar motor. Multiple motor charges on one shade are not a valid published configuration."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","733","validation helper invocation","""hard_block""","""polar.mega.motor.required""","""Mega Exterior is published as motorized-only with a 525 motor. Select one source-priced 525 motor before pricing.""","issue( ""hard_block"", ""polar.mega.motor.required"", { ...POLAR_DEALER_BOOK, pages: [141, 147] }, { selectedMotorIds }, ""Mega Exterior is published as motorized-only with a 525 motor. Select one source-priced 525 motor before pricing."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","751","validation helper invocation","""hard_block""","""polar.exterior.vortex.minimum_motor""","context.productId === ""polar_mega_exterior"" ? ""Mega Vortex requires the published 525 motor."" : context.productId === ""polar_elite_patio"" ? ""Elite Vortex requires the published 510 motor."" : ""Titan Vortex requires at least the published 510 motor.""","issue( ""hard_block"", ""polar.exterior.vortex.minimum_motor"", context.productId === ""polar_elite_patio"" ? { ...POLAR_DEALER_BOOK, pages: [96, 97] } : context.productId === ""polar_titan_patio"" ? { ...POLAR_DEALER_BOOK, pages: [120, 121] } : { ...POLAR_DEALER_BOOK, page: 147 }, { productId: context.productId, selectedMotorIds }, context.productId === ""polar_mega_exterior"" ? ""Mega Vortex requires the published 525 motor."" : context.productId === ""polar_elite_patio"" ? ""Elite Vortex requires the published 510 motor."" : ""Titan Vortex requires at least the published 510 motor."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","771","validation helper invocation","""hard_block""","""polar.exterior.controls.require_motor""","""A control or accessory cannot be priced without a source-priced motor selection.""","issue( ""hard_block"", ""polar.exterior.controls.require_motor"", guideSource, { polar_exterior_motorization_selections: motorization }, ""A control or accessory cannot be priced without a source-priced motor selection."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","800","validation helper invocation","""hard_block""","""polar.exterior.rts_control.motor_mismatch""","""RTS remotes and controls require a published RTS/Altus/Maestria motor selection.""","issue( ""hard_block"", ""polar.exterior.rts_control.motor_mismatch"", guideSource, { selectedMotorIds, rtsControls }, ""RTS remotes and controls require a published RTS/Altus/Maestria motor selection."", )","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","845","validation helper invocation","""hard_block""","""polar.interior.fabric.required""","""Select an exact fabric style published in the Polar Interior Fabric List.""","issue( ""hard_block"", ""polar.interior.fabric.required"", { ...POLAR_DEALER_BOOK, pages: [22, 23, 24, 25] }, { fabric_collection: fabricName || null }, ""Select an exact fabric style published in the Polar Interior Fabric List."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","857","validation helper invocation","""hard_block""","""polar.interior.fabric.program_mismatch""","""The selected Polar fabric must use its published price group.""","issue( ""hard_block"", ""polar.interior.fabric.program_mismatch"", { ...POLAR_DEALER_BOOK, pages: [22, 23, 24, 25] }, { fabric_collection: fabric.name, programId: context.programId, expectedProgramId: routedProgram, }, ""The selected Polar fabric must use its published price group."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","879","validation helper invocation","""hard_block""","""polar.interior.fabric.orientation_required""","""Select Standard or Railroaded fabric orientation.""","issue( ""hard_block"", ""polar.interior.fabric.orientation_required"", { ...POLAR_DEALER_BOOK, pages: [22, 23, 24, 25] }, { polar_interior_fabric_orientation: orientation || null }, ""Select Standard or Railroaded fabric orientation."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","893","validation helper invocation","""hard_block""","""polar.interior.fabric.standard_roll_width""","""This width exceeds the selected fabric's published roll width. Choose a source-permitted railroaded orientation or request manual review.""","issue( ""hard_block"", ""polar.interior.fabric.standard_roll_width"", { ...POLAR_DEALER_BOOK, page: fabric.sourcePage }, { fabric_collection: fabric.name, widthInches: context.widthInches, rollWidthInches: fabric.rollWidthInches, }, ""This width exceeds the selected fabric's published roll width. Choose a source-permitted railroaded orientation or request manual review."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","908","validation helper invocation","""hard_block""","""polar.interior.fabric.railroad_not_allowed""","""The selected Polar fabric is published as not railroadable.""","issue( ""hard_block"", ""polar.interior.fabric.railroad_not_allowed"", { ...POLAR_DEALER_BOOK, page: fabric.sourcePage }, { fabric_collection: fabric.name, railroadAllowed: false }, ""The selected Polar fabric is published as not railroadable."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","922","validation helper invocation","""hard_block""","""polar.interior.fabric.railroad_roll_width""","""The shade height exceeds the fabric roll width when railroaded.""","issue( ""hard_block"", ""polar.interior.fabric.railroad_roll_width"", { ...POLAR_DEALER_BOOK, page: fabric.sourcePage }, { heightInches: context.heightInches, rollWidthInches: fabric.rollWidthInches, }, ""The shade height exceeds the fabric roll width when railroaded."", )","validatePolarInteriorConfiguration"
