product,field,field_label,choice_value,choice_label,source_pages,effective_date,status,exception
smartprivacy_faux,color,Color,white,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,color,Color,printed,Printed color,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,color,Color,stained,Stained look,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,valance,Valance,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,valance,Valance,designer_crown,Designer Crown Valance*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,valance,Valance,modern_curved,Modern Curved Valance*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,control_side,Control side,left,Left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,control_side,Control side,right,Right,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,control_side,Control side,center,Center,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,control_side,Control side,na,N/A,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,lift_system,Lift / control,cordless,Cordless,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,lift_system,Lift / control,continuous_cord_loop,Continuous cord loop,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,lift_system,Lift / control,wand,Wand,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,lift_system,Lift / control,motorized,Motorized,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartprivacy_faux,lift_system,Lift / control,smartrelease,SmartRelease,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,mount_type,Mount,inside,Inside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,mount_type,Mount,outside,Outside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,mount_type,Mount,ceiling,Ceiling mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,mount_type,Mount,side,Side mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,stack_option,Stack,Stack Left,Stack Left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,stack_option,Stack,Stack Right,Stack Right,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,draw_direction,Draw,Left Draw,Left Draw,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,draw_direction,Draw,Right Draw,Right Draw,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,control_type,Control,Cordless Wand Operation,Cordless Wand Operation,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_hardware_color,Hardware color,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_hardware_color,Hardware color,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_hardware_color,Hardware color,Silk White,Silk White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_hardware_color,Hardware color,Nature,Nature,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_hardware_color,Hardware color,Silver Moon,Silver Moon,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_wand_drop_inches,Optional wand drop,34,34,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_wand_drop_inches,Optional wand drop,49,49,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_wand_drop_inches,Optional wand drop,61,61,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_shim_layers,Shim layers per bracket,0,0,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_shim_layers,Shim layers per bracket,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
synchrony_vertical,vertical_shim_layers,Shim layers per bracket,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,mount_type,Mount,inside,Inside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,mount_type,Mount,outside,Outside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,mount_type,Mount,ceiling,Ceiling mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,mount_type,Mount,side,Side mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,stack_option,Stack,left,Left stack,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,stack_option,Stack,right,Right stack,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,stack_option,Stack,split,Split stack,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,light_control,Light control,light_filtering,Light filtering,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,light_control,Light control,room_darkening,Room darkening,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
vertical_honeycomb,light_control,Light control,day_night,Day / night,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,mount_type,Mount,inside,Inside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,mount_type,Mount,outside,Outside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,mount_type,Mount,ceiling,Ceiling mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,mount_type,Mount,side,Side mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,slat_size,Slat size,2,2 in,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,slat_size,Slat size,2_1_2,2 1/2 in,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,color,Color,designer,Designer color,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,color,Color,premium,Premium color,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,color,Color,stained,Stained,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,valance,Valance,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,valance,Valance,designer_crown,Designer Crown Valance*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,valance,Valance,contempo,Contempo Valance*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,cut_out_sides,Cut-out,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,cut_out_sides,Cut-out,one,One side,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,cut_out_sides,Cut-out,two,Two sides,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,control_side,Control side,left,Left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,control_side,Control side,right,Right,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,control_side,Control side,center,Center,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,control_side,Control side,na,N/A,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,lift_system,Lift / control,cordless,Cordless,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,lift_system,Lift / control,continuous_cord_loop,Continuous cord loop,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,lift_system,Lift / control,wand,Wand,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,lift_system,Lift / control,motorized,Motorized,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
wood_blinds,lift_system,Lift / control,smartrelease,SmartRelease,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_type,Frame,inside_mount_l_frame,Inside mount L frame,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_type,Frame,outside_mount_l_frame,Outside mount L frame,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_type,Frame,z_frame,Z frame,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_type,Frame,deco_frame,Deco frame,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_type,Frame,direct_mount,Direct mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_type,Frame,track,Track,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,louver_size,Louver,1_7_8,1 7/8 in,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,louver_size,Louver,2_1_2,2 1/2 in,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,louver_size,Louver,3_1_2,3 1/2 in,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,louver_size,Louver,4_1_2,4 1/2 in,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,tilt_type,Tilt,front_tilt,Front tilt rod,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,tilt_type,Tilt,offset_tilt,Offset tilt rod,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,tilt_type,Tilt,hidden_tilt,Hidden / clearview tilt,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,tilt_type,Tilt,motorized_tilt,Motorized tilt,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,color,Color,white,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,color,Color,silk_white,Silk white,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,color,Color,pearl,Pearl,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,color,Color,painted,Painted color,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,color,Color,stained,Stained color,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,color,Color,custom,Custom color,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,hinge_color,Hinge color,white,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,hinge_color,Hinge color,brass,Brass,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,hinge_color,Hinge color,nickel,Nickel,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,hinge_color,Hinge color,bronze,Bronze,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,hinge_color,Hinge color,black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,hinge_color,Hinge color,hidden,Hidden,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,single_left,Single panel left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,single_right,Single panel right,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,left_right,Left / right pair,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,double_hung,Double hung,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,cafe,Cafe shutters,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,bypass,Bypass track,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,bifold,Bifold track,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,panel_config,Panel configuration,specialty,Specialty shape,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,divider_rail,Divider rail,yes,Yes,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,divider_rail,Divider rail,no,No,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,t_post,T-post,yes,Yes,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,t_post,T-post,no,No,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,extension,Extension / buildout,no,No,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,extension,Extension / buildout,yes,Yes,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,extension,Extension / buildout,less_than_1,"Extension less than 1""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,extension,Extension / buildout,one_or_more,"Extension 1"" or more",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_upgrade,Frame upgrade,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_upgrade,Frame upgrade,l_frame_buildout,"L frame with 1/2"" or 1"" buildout",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_upgrade,Frame upgrade,deco_extension,"Deco frame with 1/2"", 1"", or 1 1/2"" extension",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_upgrade,Frame upgrade,custom_extension,Frame with custom extension,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,frame_upgrade,Frame upgrade,pre_drilled,Pre-drilled Z / L frame,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,t_post_upgrade,T-post upgrade,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,t_post_upgrade,T-post upgrade,extension,T-post extension,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,t_post_upgrade,T-post upgrade,custom_width,Custom-width T-post,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,t_post_upgrade,T-post upgrade,custom_angle_bay,Custom angle bay post,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,bypass_track,Bypass track,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,bifold_180,Bifold 180,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,floating_90_bifold,Floating 90 bifold,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,triple_track,Triple track,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,track_only,Track only,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,track_system,Track system,track_header_fascia,Track with header and fascia,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,liberty_arch,Liberty arch,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,angle_top,Angle top,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,arch_top_picture,Arch top picture window with horizontal louvers,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,quarter_sunburst,Quarter sunburst panel with continuous frame,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,horizontal_center_arch,Horizontal center arch with quarter-round side panels,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,sunburst_center_arch,Sunburst center arch with quarter-round side panels,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,all_other_shapes,All other shapes,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,arch,Arch,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,sunburst,Sunburst,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,octagon,Octagon,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,hexagon,Hexagon,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,circle,Circle,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,elongated_eyebrow,Elongated eyebrow,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,liberty_arch_panel,Liberty arch panel,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,specialty_shape,Specialty shape,racked,Racked,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,custom_work,Custom work,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_shutters,custom_work,Custom work,french_door_cutout,French door cutout,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,lift_system,Lift,Cordless,Cordless,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,lift_system,Lift,Cordless TDBU,Cordless TDBU,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,cell_size,Cell,"9/16"" Single","9/16"" Single",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_mount_fit,Mount fit,Flush,Flush,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
