sku,title,url,variant,portalPrice,portalQuantityField,portalCasepack,portalCutdown,productIds,programIds,guideDealerNet,sourcePages,sourceEffectiveDate,observedDate,status,exception
VS3572SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,35 X 72 / White,20.92,56,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,20.92,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS4360SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,43 X 60 / White,21.76,256,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,21.76,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS4372SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,43 X 72 / White,23.42,1009,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,23.42,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS4646SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,46 X 46 / White,21.14,87,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,21.14,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS46548SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,46-1/2 X 48 / White,105.0,4,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS4736SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,47 X 36 / White,105.0,38,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS4748SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,47 X 48 / White,21.66,192,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,21.66,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS4760SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,47 X 60 / White,23.42,267,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,23.42,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS4772SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,47 X 72 / White,25.22,2,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,25.22,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS5484SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,54 X 84 / White,27.08,2041,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,27.08,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS58548SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,58-1/2 X 48 / White,105.0,80,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS5948SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,59 X 48 / White,27.36,39,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,27.36,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS5960SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,59 X 60 / White,28.94,140,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,28.94,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS5984SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,59 X 84 / White,33.44,196,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,33.44,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS6348SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,63 X 48 / White,28.86,226,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,28.86,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS6360SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,63 X 60 / White,30.66,409,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,30.66,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS6684SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,66 X 84 / White,28.59,2678,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,28.59,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS6684SCAL,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,66 X 84 / Alabaster,28.59,320,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,28.59,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7060SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,70 X 60 / White,33.28,101,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,33.28,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7136SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,71 X 36 / White,105.0,11,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS7148SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,71 X 48 / White,30.7,40,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,30.7,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7160SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,71 X 60 / White,33.44,78,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,33.44,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7172SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,71 X 72 / White,35.44,279,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,35.44,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7184SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,71 X 84 / White,38.96,0,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,38.96,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7248SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,72 X 48 / White,31.1,180,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,31.1,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7260SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,72 X 60 / White,33.82,256,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,33.82,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7272SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,72 X 72 / White,36.62,514,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,36.62,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7284SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,72 X 84 / White,39.4,242,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,39.4,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7848SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,78 X 48 / White,105.0,-2,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS7860SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,78 X 60 / White,36.22,62,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,36.22,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7872SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,78 X 72 / White,39.2,1,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,39.2,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7884SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,78 X 84 / White,30.39,10691,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,30.39,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7884SCAL,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,78 X 84 / Alabaster,30.39,1088,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,30.39,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS7896SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,78 X 96 / White,41.37,266,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,41.37,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS8584SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,85 X 84 / White,45.5,259,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,45.5,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS9684SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,96 X 84 / White,105.0,25,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS9784SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,97 X 84 / White,51.92,17,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,51.92,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS10248SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,102 X 48 / White,105.0,8,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS10260SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,102 X 60 / White,105.0,36,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VS10272SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,102 X 72 / White,51.38,161,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,51.38,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS10284SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,102 X 84 / White,44.32,2057,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,44.32,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS10284SCAL,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,102 X 84 / Alabaster,44.32,849,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,44.32,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS10296SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,102 X 96 / White,56.75,203,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,56.75,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS10484SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,104 X 84 / White,46.07,843,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,46.07,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS10484SCAL,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,104 X 84 / Alabaster,46.07,171,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,46.07,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS11084SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,110 X 84 / White,54.42,1664,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,54.42,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS11096SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,110 X 96 / White,70.08,229,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,70.08,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VS11684SCWH,3-1/2” Vertical Blind | Steel Headrail,/products/vertical-blinds,116 X 84 / White,61.88,215,2,,lotus_vertical_blinds,lotus_vs_steel_complete_stock,61.88,89,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV34375VVWH50PK,Vertical Vanes,/products/vertical-vanes,34.375 / White,19.84,150,,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,19.84,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV36VVWH,Vertical Vanes,/products/vertical-vanes,36 / White,41.56,1574,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,41.56,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV435VVWH,Vertical Vanes,/products/vertical-vanes,43.5 / White,50.22,3708,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,50.22,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV44VVAL,Vertical Vanes,/products/vertical-vanes,44 / Alabaster,105.0,100,100,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV44VVWH,Vertical Vanes,/products/vertical-vanes,44 / White,50.79,8,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,50.79,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV445VVWH,Vertical Vanes,/products/vertical-vanes,44.5 / White,51.37,9721,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,51.37,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV45VVWH,Vertical Vanes,/products/vertical-vanes,45 / White,51.95,30295,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,51.95,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV46VVWH,Vertical Vanes,/products/vertical-vanes,46 / White,53.1,11500,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,53.1,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV46VVWH50PK,Vertical Vanes,/products/vertical-vanes,46 (50-Pack) / White,26.55,2300,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,26.55,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV465VVWH,Vertical Vanes,/products/vertical-vanes,46.5 / White,53.68,0,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,53.68,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV47VVWH,Vertical Vanes,/products/vertical-vanes,47 / White,54.26,1011,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,54.26,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV48VVAL,Vertical Vanes,/products/vertical-vanes,48 / Alabaster,55.41,400,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,55.41,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV48VVWH,Vertical Vanes,/products/vertical-vanes,48 / White,55.41,9173,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,55.41,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV515VVAL,Vertical Vanes,/products/vertical-vanes,51.5 / Alabaster,105.0,100,100,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV515VVWH,Vertical Vanes,/products/vertical-vanes,51.5 / White,59.45,5759,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,59.45,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV525VVWH,Vertical Vanes,/products/vertical-vanes,52.5 / White,60.61,114,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,60.61,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV54VVWH,Vertical Vanes,/products/vertical-vanes,54 / White,62.34,982,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,62.34,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV56VVWH,Vertical Vanes,/products/vertical-vanes,56 / White,64.65,0,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,64.65,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV565VVAL,Vertical Vanes,/products/vertical-vanes,56.5 / Alabaster,105.0,8961,100,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV565VVWH,Vertical Vanes,/products/vertical-vanes,56.5 / White,65.22,2000,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,65.22,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV58VVWH,Vertical Vanes,/products/vertical-vanes,58 / White,66.96,10300,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,66.96,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV585VVWH,Vertical Vanes,/products/vertical-vanes,58.5 / White,67.53,5737,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,67.53,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV59VVWH,Vertical Vanes,/products/vertical-vanes,59 / White,68.11,12244,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,68.11,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV60VVAL,Vertical Vanes,/products/vertical-vanes,60 / Alabaster,69.26,2128,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,69.26,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV60VVWH,Vertical Vanes,/products/vertical-vanes,60 / White,69.26,5190,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,69.26,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV64VVWH,Vertical Vanes,/products/vertical-vanes,64 / White,73.88,5589,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,73.88,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV69VVWH,Vertical Vanes,/products/vertical-vanes,69 / White,79.65,1139,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,79.65,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV78VVWH,Vertical Vanes,/products/vertical-vanes,78 / White,90.04,0,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,90.04,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV815VVWH,Vertical Vanes,/products/vertical-vanes,81.5 / White,94.08,18350,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,94.08,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV825VVAL,Vertical Vanes,/products/vertical-vanes,82.5 / Alabaster,89.09,0,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,89.09,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV825VVIV,Vertical Vanes,/products/vertical-vanes,82.5 / Ivory,105.0,1700,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV825VVWH,Vertical Vanes,/products/vertical-vanes,82.5 / White,89.09,807037,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,89.09,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV825VVAL50PK,Vertical Vanes,/products/vertical-vanes,82.5 (50-Pack) / Alabaster,44.55,0,50,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,44.55,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV825VVWH50PK,Vertical Vanes,/products/vertical-vanes,82.5 (50-Pack) / White,44.55,2200,50,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,44.55,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV84VVAL,Vertical Vanes,/products/vertical-vanes,84 / Alabaster,105.0,3252,100,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV84VVWH,Vertical Vanes,/products/vertical-vanes,84 / White,90.71,11993,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,90.71,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VVAL85SAL,Vertical Vanes,/products/vertical-vanes,85-1/2 / Alabaster,105.0,60,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV92VVWH,Vertical Vanes,/products/vertical-vanes,92 / White,99.35,0,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,99.35,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV925VVWH,Vertical Vanes,/products/vertical-vanes,92.5 / White,99.89,3940,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,99.89,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV935VVWH,Vertical Vanes,/products/vertical-vanes,93.5 / White,100.97,11768,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,100.97,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV945VVWH,Vertical Vanes,/products/vertical-vanes,94.5 / White,102.05,0,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,102.05,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV96VVAL,Vertical Vanes,/products/vertical-vanes,96 / Alabaster,103.67,268,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,103.67,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV96VVWH,Vertical Vanes,/products/vertical-vanes,96 / White,103.67,20782,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,103.67,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV985VVWH,Vertical Vanes,/products/vertical-vanes,98.5 / White,106.37,26533,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,106.37,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VV100VVWH,Vertical Vanes,/products/vertical-vanes,100 / White,133.9,16282,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,133.9,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VVAL102SWH,Vertical Vanes,/products/vertical-vanes,102-1/2 / White,2.99,511,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV110VVWH,Vertical Vanes,/products/vertical-vanes,110 / White,147.29,200,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,147.29,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VVAL118SAL,Vertical Vanes,/products/vertical-vanes,118-1/2 / Alabaster,3.46,164,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VVAL118SWH,Vertical Vanes,/products/vertical-vanes,118-1/2 / White,3.46,12,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VV120VVWH,Vertical Vanes,/products/vertical-vanes,120 / White,160.68,31613,100,,lotus_vertical_blinds,lotus_vv_vertical_vanes_stock,160.68,94,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VVAL156SAL,Vertical Vanes,/products/vertical-vanes,156-1/2 / Alabaster,6.09,34,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VVAL156SWH,Vertical Vanes,/products/vertical-vanes,156-1/2 / White,6.09,0,,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VH225SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,22.5 / White,8.98,32,12,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,8.98,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH23SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,23 / White,105.0,37,12,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VH285SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,28.5 / White,105.0,2382,12,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VH34SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,34 / White,11.09,728,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,11.09,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH345SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,34.5 / White,11.24,81,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,11.24,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH35SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,35 / White,11.48,0,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,11.48,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH36SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,36 / White,11.6,207,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,11.6,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH38SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,38 / White,12.94,175,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,12.94,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH41SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,41 / White,13.37,86,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,13.37,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH43SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,43 / White,13.6,124,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,13.6,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH455SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,45.5 / White,14.18,0,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,14.18,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH46SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,46 / White,13.38,40,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,13.38,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH47SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,47 / White,12.26,12,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,12.26,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH48SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,48 / White,12.55,70,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,12.55,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH53SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,53 / White,14.62,1077,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,14.62,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH54SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,54 / White,14.92,147,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,14.92,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH57SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,57 / White,15.42,16,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,15.42,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
