sku,collection,url,portalPrice,productIds,programIds,sourceCells,sourcePages,sourceEffectiveDate,observedDate,status,exception
CFLX5460BW,/collections/faux-wood-blinds,/products/cflx5460bw-width-range-48-25-54-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,54.0x60=49.85,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4836BW,/collections/faux-wood-blinds,/products/cflx4836bw-width-range-43-25-48-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,48.0x36=37.67,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3984BW,/collections/faux-wood-blinds,/products/cflx3984bw-width-range-35-25-39-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,39.0x84=50.32,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3964BW,/collections/faux-wood-blinds,/products/cflx3964bw-width-range-35-25-39-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,39.0x64=40.0,99,,2026-09-20,unresolved_exception,Price conflict
CFCX3564W,/collections/faux-wood-blinds,/products/cfcx3564w-width-range-30-25-35-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,35.0x64=37.44,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3548W,/collections/faux-wood-blinds,/products/cfcx3548w-width-range-30-25-35-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,35.0x48=32.98,102,,2026-09-20,unresolved_exception,Price conflict
CFLX3048BW,/collections/faux-wood-blinds,/products/cflx3048bw-width-range-27-25-30-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x48=28.63,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2784BW,/collections/faux-wood-blinds,/products/cflx2784bw-width-range-23-25-27-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,27.0x84=36.99,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2336BW,/collections/faux-wood-blinds,/products/cflx2336bw-width-range-17-25-23-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x36=26.93,99,,2026-09-20,unresolved_exception,Price conflict
CFLX1772BW,/collections/faux-wood-blinds,/products/cflx1772bw-width-range-13-17-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,17.0x72=28.73,99,,2026-09-20,unresolved_exception,Price conflict
CFCX6936W,/collections/faux-wood-blinds,/products/cfcx6936w-width-range-63-25-69-length-range-26-36,52.39,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,69.0x36=52.39,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX6360W,/collections/faux-wood-blinds,/products/cfcx6360w-width-range-59-25-63-length-range-50-60,58.37,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,63.0x60=58.37,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5948W,/collections/faux-wood-blinds,/products/cfcx5948w-width-range-54-25-59-length-range-38-48,50.8,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x48=50.8,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX2372W,/collections/faux-wood-blinds,/products/cfcx2372w-width-range-17-25-23-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x72=29.51,102,,2026-09-20,unresolved_exception,Price conflict
CFCX1760W,/collections/faux-wood-blinds,/products/cfcx1760w-width-range-13-17-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,17.0x60=31.44,102,,2026-09-20,unresolved_exception,Price conflict
CFLX9572BW,/collections/faux-wood-blinds,/products/cflx9572bw-width-range-89-95-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,95.0x72=180.02,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4872BW,/collections/faux-wood-blinds,/products/cflx4872bw-width-range-43-25-48-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,48.0x72=52.7,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3960BW,/collections/faux-wood-blinds,/products/cflx3960bw-width-range-35-25-39-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,39.0x60=37.95,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6372BW,/collections/faux-wood-blinds,/products/cflx6372bw-width-range-59-25-63-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,63.0x72=66.99,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6348EBW,/collections/faux-wood-blinds,/products/cflx6348ebw-width-range-59-25-63-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,63.0x48=52.42,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5484BW,/collections/faux-wood-blinds,/products/cflx5484bw-width-range-48-25-54-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,54.0x84=66.99,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3084BW,/collections/faux-wood-blinds,/products/cflx3084bw-width-range-27-25-30-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x84=40.32,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2772BW,/collections/faux-wood-blinds,/products/cflx2772bw-width-range-23-25-27-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,27.0x72=32.71,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2748BW,/collections/faux-wood-blinds,/products/cflx2748bw-width-range-23-25-27-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,27.0x48=30.01,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2736BW,/collections/faux-wood-blinds,/products/cflx2736bw-width-range-23-25-27-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,27.0x36=30.39,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2396BW,/collections/faux-wood-blinds,/products/cflx2396bw-width-range-17-25-23-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x96=36.2,99,,2026-09-20,unresolved_exception,Price conflict
CFCX7236W,/collections/faux-wood-blinds,/products/cfcx7236w-width-range-69-25-72-length-range-26-36,54.37,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x36=54.37,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5996W,/collections/faux-wood-blinds,/products/cfcx5996w-width-range-54-25-59-length-range-86-96,83.97,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x96=83.97,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4360W,/collections/faux-wood-blinds,/products/cfcx4360w-width-range-39-25-43-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,43.0x60=42.06,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3060W,/collections/faux-wood-blinds,/products/cfcx3060w-width-range-27-25-30-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x60=31.47,102,,2026-09-20,unresolved_exception,Price conflict
CFCX1784W,/collections/faux-wood-blinds,/products/cfcx1784w-width-range-13-17-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,17.0x84=33.1,102,,2026-09-20,unresolved_exception,Price conflict
CFLX9560BW,/collections/faux-wood-blinds,/products/cflx9560bw-width-range-89-95-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,95.0x60=151.35,99,,2026-09-20,unresolved_exception,Price conflict
CFCX5472W,/collections/faux-wood-blinds,/products/cfcx5472w-width-range-48-25-54-length-range-62-72,59.84,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x72=59.84,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5436W,/collections/faux-wood-blinds,/products/cfcx5436w-width-range-48-25-54-length-range-26-36,42.52,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x36=42.52,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4836W,/collections/faux-wood-blinds,/products/cfcx4836w-width-range-43-25-48-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x36=38.57,102,,2026-09-20,unresolved_exception,Price conflict
CFCX1736W,/collections/faux-wood-blinds,/products/cfcx1736w-width-range-12-25-17-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,17.0x36=23.49,102,,2026-09-20,unresolved_exception,Price conflict
CFLX82560BW,/collections/faux-wood-blinds,/products/cflx82560bw-width-range-77-75-82-5-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,82.5x60=132.49,99,,2026-09-20,unresolved_exception,Price conflict
CFLX7184BW,/collections/faux-wood-blinds,/products/cflx7184bw-width-range-68-25-71-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFLX5472BW,/collections/faux-wood-blinds,/products/cflx5472bw-width-range-48-25-54-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,54.0x72=58.42,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4348BW,/collections/faux-wood-blinds,/products/cflx4348bw-width-range-39-25-43-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,43.0x48=38.0,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3548BW,/collections/faux-wood-blinds,/products/cflx3548bw-width-range-30-25-35-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x48=32.24,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3048EBW,/collections/faux-wood-blinds,/products/cflx3048ebw-width-range-27-25-30-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,30.0x48=28.63,100,,2026-09-20,unresolved_exception,Price conflict
CFLX2348BW,/collections/faux-wood-blinds,/products/cflx2348bw-width-range-17-25-23-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x48=26.6,99,,2026-09-20,unresolved_exception,Price conflict
CFCX6960W,/collections/faux-wood-blinds,/products/cfcx6960w-width-range-63-25-69-length-range-50-60,63.27,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,69.0x60=63.27,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX6396W,/collections/faux-wood-blinds,/products/cfcx6396w-width-range-59-25-63-length-range-86-96,89.2,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,63.0x96=89.2,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4348W,/collections/faux-wood-blinds,/products/cfcx4348w-width-range-39-25-43-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,43.0x48=38.92,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2764W,/collections/faux-wood-blinds,/products/cfcx2764w-width-range-23-25-27-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x64=30.49,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2396W,/collections/faux-wood-blinds,/products/cfcx2396w-width-range-17-25-23-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x96=37.01,102,,2026-09-20,unresolved_exception,Price conflict
CFLX7236BW,/collections/faux-wood-blinds,/products/cflx7236bw-width-range-69-25-72-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,72.0x36=53.0,99,,2026-09-20,unresolved_exception,Price conflict
CFLX82572BW,/collections/faux-wood-blinds,/products/cflx82572bw-width-range-77-75-82-5-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,82.5x72=158.29,99,,2026-09-20,unresolved_exception,Price conflict
CFLX7272EBW,/collections/faux-wood-blinds,/products/cflx7272ebw-width-range-69-25-72-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,72.0x72=75.56,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5948EBW,/collections/faux-wood-blinds,/products/cflx5948ebw-width-range-54-25-59-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,59.0x48=49.53,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5936EBW,/collections/faux-wood-blinds,/products/cflx5936ebw-width-range-54-25-59-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,59.0x36=44.69,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5472EBW,/collections/faux-wood-blinds,/products/cflx5472ebw-width-range-48-25-54-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,54.0x72=58.42,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5448BW,/collections/faux-wood-blinds,/products/cflx5448bw-width-range-48-25-54-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,54.0x48=45.93,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4884EBW,/collections/faux-wood-blinds,/products/cflx4884ebw-width-range-43-25-48-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,48.0x84=60.32,100,,2026-09-20,unresolved_exception,Price conflict
CFLX3996EBW,/collections/faux-wood-blinds,/products/cflx3996ebw-width-range-35-25-39-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFLX3996BW,/collections/faux-wood-blinds,/products/cflx3996bw-width-range-35-25-39-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,39.0x96=56.52,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3064BW,/collections/faux-wood-blinds,/products/cflx3064bw-width-range-27-25-30-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x64=32.39,99,,2026-09-20,unresolved_exception,Price conflict
CFLX1760BW,/collections/faux-wood-blinds,/products/cflx1760bw-width-range-13-17-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,17.0x60=31.55,99,,2026-09-20,unresolved_exception,Price conflict
CFLX1748EBW,/collections/faux-wood-blinds,/products/cflx1748ebw-width-range-13-17-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,17.0x48=26.64,100,,2026-09-20,unresolved_exception,Price conflict
CFLX1748BW,/collections/faux-wood-blinds,/products/cflx1748bw-width-range-13-17-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,17.0x48=26.64,99,,2026-09-20,unresolved_exception,Price conflict
CFGX5960BW,/collections/faux-wood-blinds,/products/cfgx5960bw-width-range-54-25-59-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,59.0x60=62.63,104,,2026-09-20,unresolved_exception,Price conflict
CFCX6336W,/collections/faux-wood-blinds,/products/cfcx6336w-width-range-59-25-63-length-range-26-36,48.44,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,63.0x36=48.44,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5496W,/collections/faux-wood-blinds,/products/cfcx5496w-width-range-48-25-54-length-range-86-96,77.45,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x96=77.45,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4372W,/collections/faux-wood-blinds,/products/cfcx4372w-width-range-39-25-43-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,43.0x72=49.08,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2348W,/collections/faux-wood-blinds,/products/cfcx2348w-width-range-17-25-23-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x48=27.18,102,,2026-09-20,unresolved_exception,Price conflict
CFLX7248EBW,/collections/faux-wood-blinds,/products/cflx7248ebw-width-range-69-25-72-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,72.0x48=58.9,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5972EBW,/collections/faux-wood-blinds,/products/cflx5972ebw-width-range-54-25-59-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,59.0x72=63.17,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5936BW,/collections/faux-wood-blinds,/products/cflx5936bw-width-range-54-25-59-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,59.0x36=44.69,99,,2026-09-20,unresolved_exception,Price conflict
CFLX5460EBW,/collections/faux-wood-blinds,/products/cflx5460ebw-width-range-48-25-54-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,54.0x60=49.85,100,,2026-09-20,unresolved_exception,Price conflict
CFLX4896EBW,/collections/faux-wood-blinds,/products/cflx4896ebw-width-range-43-25-48-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFLX4384BW,/collections/faux-wood-blinds,/products/cflx4384bw-width-range-39-25-43-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,43.0x84=54.77,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4372BW,/collections/faux-wood-blinds,/products/cflx4372bw-width-range-39-25-43-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,43.0x72=47.95,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4364BW,/collections/faux-wood-blinds,/products/cflx4364bw-width-range-39-25-43-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,43.0x64=43.39,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3984EBW,/collections/faux-wood-blinds,/products/cflx3984ebw-width-range-35-25-39-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,39.0x84=50.32,100,,2026-09-20,unresolved_exception,Price conflict
CFLX3948EBW,/collections/faux-wood-blinds,/products/cflx3948ebw-width-range-35-25-39-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,39.0x48=35.12,100,,2026-09-20,unresolved_exception,Price conflict
CFLX3596EBW,/collections/faux-wood-blinds,/products/cflx3596ebw-width-range-30-25-35-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFLX3036EBW,/collections/faux-wood-blinds,/products/cflx3036ebw-width-range-27-25-30-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,30.0x36=32.99,100,,2026-09-20,unresolved_exception,Price conflict
CFLX2784EBW,/collections/faux-wood-blinds,/products/cflx2784ebw-width-range-23-25-27-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,27.0x84=36.99,100,,2026-09-20,unresolved_exception,Price conflict
CFLX2760BW,/collections/faux-wood-blinds,/products/cflx2760bw-width-range-23-25-27-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,27.0x60=28.42,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2372EBW,/collections/faux-wood-blinds,/products/cflx2372ebw-width-range-17-25-23-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,23.0x72=28.91,100,,2026-09-20,unresolved_exception,Price conflict
CFLX2372BW,/collections/faux-wood-blinds,/products/cflx2372bw-width-range-17-25-23-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x72=28.91,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2360BW,/collections/faux-wood-blinds,/products/cflx2360bw-width-range-17-25-23-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x60=31.49,99,,2026-09-20,unresolved_exception,Price conflict
CFLX1760EBW,/collections/faux-wood-blinds,/products/cflx1760ebw-width-range-13-17-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,17.0x60=31.55,100,,2026-09-20,unresolved_exception,Price conflict
CFGX7148BW,/collections/faux-wood-blinds,/products/cfgx7148bw-width-range-68-25-71-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFGX6360BW,/collections/faux-wood-blinds,/products/cfgx6360bw-width-range-59-25-63-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,63.0x60=66.4,104,,2026-09-20,unresolved_exception,Price conflict
CFGX5948BW,/collections/faux-wood-blinds,/products/cfgx5948bw-width-range-54-25-59-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,59.0x48=57.6,104,,2026-09-20,unresolved_exception,Price conflict
CFGX3548BW,/collections/faux-wood-blinds,/products/cfgx3548bw-width-range-23-25-27-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,35.0x48=37.02,104,,2026-09-20,unresolved_exception,Price conflict
CFCX6996W,/collections/faux-wood-blinds,/products/cfcx6996w-width-range-63-25-69-length-range-86-96,97.02,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,69.0x96=97.02,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX6964W,/collections/faux-wood-blinds,/products/cfcx6964w-width-range-59-25-63-length-range-54-64,67.02,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,69.0x64=67.02,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3064W,/collections/faux-wood-blinds,/products/cfcx3064w-width-range-27-25-30-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x64=33.1,102,,2026-09-20,unresolved_exception,Price conflict
CFCX1748W,/collections/faux-wood-blinds,/products/cfcx1748w-width-range-12-25-17-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,17.0x48=26.55,102,,2026-09-20,unresolved_exception,Price conflict
CFGX2336BW,/collections/faux-wood-blinds,/products/cfgx2336bw-width-range-17-25-23-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,23.0x36=30.31,104,,2026-09-20,unresolved_exception,Price conflict
CFLX5996EBW,/collections/faux-wood-blinds,/products/cflx5996ebw-width-range-54-25-59-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFLX5960EBW,/collections/faux-wood-blinds,/products/cflx5960ebw-width-range-54-25-59-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,59.0x60=53.81,100,,2026-09-20,unresolved_exception,Price conflict
CFCX5464W,/collections/faux-wood-blinds,/products/cfcx5464w-width-range-48-25-54-length-range-54-64,59.84,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x64=59.84,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFLX7260EBW,/collections/faux-wood-blinds,/products/cflx7260ebw-width-range-69-25-72-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,72.0x60=64.13,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6984BW,/collections/faux-wood-blinds,/products/cflx6984bw-width-range-63-25-69-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,69.0x84=83.64,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6972EBW,/collections/faux-wood-blinds,/products/cflx6972ebw-width-range-63-25-69-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,69.0x72=72.7,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6960EBW,/collections/faux-wood-blinds,/products/cflx6960ebw-width-range-63-25-69-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,69.0x60=61.75,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6948EBW,/collections/faux-wood-blinds,/products/cflx6948ebw-width-range-63-25-69-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,69.0x48=56.75,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6948BW,/collections/faux-wood-blinds,/products/cflx6948bw-width-range-63-25-69-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,69.0x48=56.75,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6936EBW,/collections/faux-wood-blinds,/products/cflx6936ebw-width-range-63-25-69-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,69.0x36=51.08,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6936BW,/collections/faux-wood-blinds,/products/cflx6936bw-width-range-63-25-69-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,69.0x36=51.08,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6396EBW,/collections/faux-wood-blinds,/products/cflx6396ebw-width-range-59-25-63-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CFLX6384EBW,/collections/faux-wood-blinds,/products/cflx6384ebw-width-range-59-25-63-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,63.0x84=76.98,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6372EBW,/collections/faux-wood-blinds,/products/cflx6372ebw-width-range-59-25-63-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,63.0x72=66.99,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6364EBW,/collections/faux-wood-blinds,/products/cflx6364ebw-width-range-59-25-63-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,63.0x64=60.32,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6360EBW,/collections/faux-wood-blinds,/products/cflx6360ebw-width-range-59-25-63-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,63.0x60=56.99,100,,2026-09-20,unresolved_exception,Price conflict
CFLX6348BW,/collections/faux-wood-blinds,/products/cflx6348bw-width-range-59-25-63-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,63.0x48=52.42,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6336EBW,/collections/faux-wood-blinds,/products/cflx6336ebw-width-range-59-25-63-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,63.0x36=47.25,100,,2026-09-20,unresolved_exception,Price conflict
CFLX5984EBW,/collections/faux-wood-blinds,/products/cflx5984ebw-width-range-54-25-59-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,59.0x84=72.54,100,,2026-09-20,unresolved_exception,Price conflict
